Tweet index	Label	Tweet text
167	-1	Kar res sovražm, je to, k je ob pol petih zuni že črno in je moje telo prepričano, da je čas za spanje. Učbeniki na mizi se valda ne strinjajo.
168	-1	@E_nk_a Ma, me ne skrbi. Ce sm križni zlom kljucnice prezvel, pol bom tud en zob. Sicer pa, na 3000m+ tud slucajno ne bom mislu nanj. ;) Tnx.
169	-1	@barjanski Ma ne. Sej ponavadi pojem 3 kose in je preveč. Dans sm bla pa res ful lačna. Bom kosmiče jedla, ko pridem domov.
170	-1	@TineTincek76 @ReporterMilan Tak je! Če pa keri ne sme tam manjkat, je pa to naš Bojči. Samo zaj (cont) http://t.co/MUkK3sLo
171	-1	Who's lucky bustard? Najdu zadnji frej stol @pancfestival #panc (at @LjubljanskiGrad / Ljubljana Castle) [pic]: http://t.co/ZMSEiPKwWk
172	-1	Taklele nekak bi bl zdajle tam nejnk ob Idrijci: http://t.co/wcU2LbAMy2 (če nam ne bi šef Kurnka zjutraj izklopil štroma) :D
173	-1	@free__JJ ne morš nekomu rečt, da je zanič, če on verjame vase, če ne dojema realnosti, tud če mu narišeš, ne. To je bolezen.
174	-1	Kok me pa razpizdi folk, k mi parkira zravn, da tud v avto ne mores normalno... Kako taki iz avta vn pridejo? Na drugi strani?
175	-1	Apartmaji so sicer bl tko, in če ne vzameš unga za vsaj 6 oseb, se še jst sam komi obrnem okol. Razgled pa kr je: http://t.co/gxLWoxEh
176	-1	"Še ostrostrelcev je manjkalo ""@guardian: Snipers stalk protesters in Ukraine as Kiev hotel becomes makeshift morgue http://t.co/AgSN3Fzlcj"""
177	-1	@MarijoZlatic @chuppacadabra Nope, je ful enih pluginov pa sem vzel enga, k je mel priblžn vredu oceno :). Pa je delu... Vsaj upam :))
178	-1	@had dobr si zapisal. Teli Miln-neki so bli pa res za ameriško najstniško nadaljevanko. Brezjajčni. Lohk pa kakšno pivce v soboto....
179	-1	O meine liebe gott. #Nemščino se bomo učili na šihtu. Jst sem že vse pozabla oz. že v šoli pojma nism mela! Če je bla pa smotana tršica!
180	-1	@MiranStajerc Misliš črevoškrgarja? :D Ne, ne, govnač je en hrošček, ki rola kroglice iz... no, drugace se mu reče tud drekobrbec.
181	-1	V Polzeli ne vejo, a ma'strateški partner' mrd al tisoč mrd prometa- pol je tud vsen, a dobijo 500k al 50e pomoči; ker njim ni pomoči.
182	-1	To je mačka, ne pa izgovori za predatorje, ki jih hranite doma :P RT @History_Pics A Parisian woman and her cheetah. http://t.co/ysq1JKJ66u
183	-1	"Pravjo, da gre osel samo 1xna led. Jst sem šel s fotičem ""plavat"" že drugič, spet ist napaka :) zdej mamo pa rižev narastek :) #fail #canon"
184	-1	"@petrasovdat ""Maybe yes, maybe no, maybe go home, "" so radi rekli Šerpe na odpravi na Annapurno, kadar smo jih vprašali, če bo vreme OK."
185	-1	To je uno, ko imaš nesplaniran dober večer in kaj bi še lahko blo... če ne bi naslednji dan imel obveznosti. Ah, next time... hope so ;)
186	-1	kaj je zdaj to za ena dohtarska? Moški del Perpetum Jazzile je odet v dohtarske obleke, kažejo srce pa aorte... a je že dohtarski štrajk?
187	-1	@PrimozP @PEroCaks pojma nimam. Toliko da lahko kolko tolko normalno oddajajo. Videl sem razmere na MARS in so zelo podhranjeni...
188	-1	"G: ""Od kdaj je nama tko kul hladno vreme? Pomojem zato, ker se lahk stiskava, brez da bi naju švic lepu en na druzga. "" 😆"
189	-1	Verjetn bi šolniki znali kaj rečt na tole :)- See the problem? http://t.co/hzfpKwvmLm http://t.co/HaUJoFm9CR via @avodovnik
190	-1	@rokcesnovar @rx170 @MitjaKravanja Ne vem. Mediji so kar ornk gonjo zagnali proti njemu, tako da pomoje se mu ne piše kaj dobrega.
191	-1	"Mal manj superg &amp; trenirk na rdeči preprogi, pa bi skor blo, no. :)http://t.co/QTUg6k8HqM #BledFF @BledFF Pa mogoč mal več ""znanih"" fac"
192	-1	@iztokgartner ma dva dedca cvekata na puno, vsi ostali smo pa htel dremat. Pol se pa zacneta ment o kinih pa o filmih...
193	-1	@tretjeoko o/ mel sem srečo. Če nebi blo nesreče zjutraj na Ac, bi imel avto tam, kjer je bilo meter vode. Sm se pa peljal do Ajdušne
194	-1	@strankaSDS @organizacijaSDM @MilanZver Patria je uspeh za slovensko sodstvo. Le tako naprej oz. končno so se prebudili.
195	-1	@TamaraZnidar @marinmedak pomoje res ne, je pač interni kriterij. Nina preverja zdejle pri šefici HR departmenta, da bo ziher.
196	-1	"http://t.co/IiMlVqfXQh Mislm, dafaq, kva folku ni jasn? Pustit kolege, ker ""moraš"" plezat naslednji dan? Takim samo šus v glavo!"
197	-1	@Mojcica83 @had @MajaGloria @anusmundi Narobe! Itak je bil le trick question. Valda potrpim do konca šihta, ker sem zgleden delavec :P
198	-1	@JJansaSDS @vladaRS dej ze enkrat tih bod, no, kaj si pa ti naredu? Po 1 letu si dobu brco od vecine Slovencev. Sprijazni se ze, da je konec.
199	-1	V slo cefurji, v srb, cro, bih dizelasi... nima veze z rasizmom, ampak turbo folk subkultura... za tem se pa krije nasilje, droge, itd.
200	-1	Menda bo leto 2014 za bike in bikice noro dobro in uspešno... :) tk prajijo, kar bo res, bomo pa še vidli... 54 days left #newyearcountdown
201	-1	Sm jim rekla, da ne pridem na reunion, dokler nimam od Carrie telekinetic ability, pa so prašal, kdo je Carrie. Bunch of fucking idiots.
202	-1	Zakaj so ljudje obsedeni s citati o tem, kako so vsi samo zavistni njihovemu uspehu? Mislm, a s tem si kao kej bolši od unih ta ljubosumnih?
203	-1	@MyBlueDragoness BTW, kaj pa skrivaš na compih? ;)... Jaz imam fuL boring lajf drgač @marko_alpner @ales_stiper @alessusnik @BostjanJerko
204	-1	OK, prvo kot prvo, wtf je Tim Kores? In drugo- noben Chris Isaak ni. Če druzga ne, gleda dost preveč neumno zanj. Pa še fuša. #ZnanObraz
205	-1	Nism pristas objavljanja fotk mrtvih zvali, ampak mam pa tud poln kufr folka, ki spusca macke vn in misl, da se jim nc ne bo zgodil.
206	-1	@PrinasalkaZlata @Libertarec @SoMe_Meli @petra_jansa Zlata, men se odpre le uradna stran RTV. Kaj moram nardit, oz za katero oddajo gre?
207	-1	Ja, kok fletn! Bolj prijaznega bitja se nisem srecal :) in vem, za tisto pest koruze bi vse nardil :P #jelenovgreben http://t.co/gp6gecJwYx
208	-1	@pu7r nobody cares, je po mojem se najbolj pravilen odgovor:) Oziroma, nihce se od njih ni tega zahteval. Tle bi blo treba gledat EK.
209	-1	@pengovsky Sej mislm, da je dost, da samo kakšen članek prebereš, pa ti bo vse jasno ;). Do Ajpesa sploh ni treba :) @anzet
210	-1	@dfiser3 jao, to so nardil možu, ko je bil v ZDA, in to pred startom dirke. Na srečo je šla ekipa dol kasneje in da sem bila pooblaščena.
211	-1	100m od bloka sm našla'pljeskavice in čevapi'. Se že počutim bolj domače. Jutr grem vprašat Sulja, če ve za kak dobr šoping.
212	-1	Zanimivo bi blo prebrat knjigo od kakega strokovnjaka, ki bi primerjal pamelo in carmen! Verjetno jih je kr nekej s kompetenco! Lol
213	-1	*sigh* Lajf je tolk težek, če si mačka. Sam morš sklatit plašč na svoj WC, če hočeš ležat na njem. #šapte http://t.co/iG6rZS2nCM
214	-1	@peruzzi007 @micoo113 A dej dej, rotim te :) za PL bo tut izgovor, da si dost igral, a? :D Bom isto jz reku, če NBA slučajn zmagaš..
215	-1	@Praprotnik Kolega, čisti Ljubljančan, je to za joke zinu v lokalu v centru LJ. Konec na urgenci, so se LJ idioti med seboj sfajtal :D
216	-1	haha.. strinjam! RT “@Ninjastajlin: Jnaez ne pusti več pokanja na Bledu. Jst sm z njim! Go Jnaez! http://t.co/uMuIeBA2JI”
217	-1	@MMilena Bla letos prvič in sm totalno vzhičena. Tok top, da grem jutr še enkrat. Res, tko dobr grmi, da bog nima nč, k se krega. ;D
218	-1	@lucijausaj @Katjusa12 @Brane49S @ErikaPlaninsec Ja. Pa za strankin kongres ne in še za marskikaj ne... Naj koklja brcne PS.
219	-1	Super je blo, ogromno folka. Uverstitve pa Lucjan 13, Česn okol 20 in jst 4. Dns tudi pridemo. Bo pa verjetno več Slovencu dns kot Italjanu.
220	-1	V Rusiji meteorski dež, v Portorožu sm pa najdu neko kapsulo z zelenim možicem notr. Je reku, da išče Jurčka, ker mu je dolžn par milijončkov.
221	-1	A veš tist, ko pošinfaš glavnega negativca filma The Call, potem pa se ti ta oglasi na Tvitterju. No, tist :) http://t.co/40wVoEclB6
222	-1	... ko smo lih pr tem. Še Alejandra Gonzales Inarrituja dodat. Amores Perros, 21 grams, Babel, Biutiful. Ne vem pa, kaj zadnje čase mečka.
223	-1	Lih sva srecala 3m starega francoskega buldoga. Mislm, da sva se spet zapalila:) dobr, da greva na dopust, da se mal pomiriva:)
224	-1	Kva so eni zabavni! Nekateri so že 3 dan brez štroma in naj spremljajo dogajanje na tw?! Pa s čim naj nafila telefon ali tablico? #wtf?
225	-1	@petrasovdat Kle so itak offshore vampirji. Pazi to, od tega folku dnar dajejo. Aja, pa državljanstvo brez davkov lahko kupiš :)
226	-1	Do podtankosti me izpraša, zakaj nism šla delat, za pol vasi me vpraša, če tud niso mogl it, in zdej mi ne verjame, da je bil plaz.
227	-1	Bemti, ko ti spolzi 13 ur, brez da bi vedu, kako točno.... sej nevem, a delam kej prov a narobe :D Fak, i'm too old for this shit :))
228	-1	"Zimsko spanje: strah pred grožnjami s triplus-urno minutažo in ""rahločutno študijo"" so bli neutemeljeni. Šibne mim kot drama. #Liffe2014"
229	-1	. @BorisDroid @tretjeoko @FejstMozakar Niste :) Ne škodi pa, če se držite under promise &amp; over deliver načela :) Kaj točno je vzajemno?
230	-1	@SLO_Super_Visor Ti pa tud padeš na vse poceni fore in populistični politični PR. Besede nič ne stanejo. Dejanja štejejo. ;)
231	-1	O, tole pa še za kako torbico ne bi blo švoh. =) Air Strap, naramnica za fotkiče. http://t.co/QdO6wKb9ZZ (@frizzzby pokazal) #kickstarter
232	-1	@MadSquidd hahaha... ta drugi del tvita mi je mau smešen. ;) Smisel življenje pri teh letih je imet se skrajno bombastično. :D
233	-1	@megafotr Heh, daleč od tega. Rodi se iz vsegliharstva in zanikovanja hudih problemov oz. po domače pometanja pod preprogo.
234	-1	@MatevzNovak To drzi, je pa plodna retorika 70let kasnej ocitno na kontra strani. Mal pogledat twite Vasketa o pistolah in puskah...
235	-1	@MrDee25 @Pivotiranje @Penkalis @tjablonsky @zballe sem opazil, ja! Zanimivo poslusanje! Respect vam vsem za to pododdajo!
236	-1	Najprej me prehiti, k da bi mel vsaj porša pa bi si to loh prvošču, pol mu pa avto zakuha, da smo vsi na cest bli v dimu. Well done. 👏👏
237	-1	Beda, dans me ne bo na SvP :( Sele zdj prsli iz HURA (nazaj sli cez Sentvid), sledi vecerja/tusiranje &amp; zgodi spat (zjutri zobar) @skeptiksi
238	-1	Vsi gostje pred @TarcaRTVSLO bodo dons spil en kozarc tega. Pa bodo mehurčki prhajal iz ust namest neumnosti in laži. http://t.co/6XZbbgm8O0
239	-1	@FejstMozakar @MitjaBlazic @leaathenatabako kokr je sram priznat take reči, je prepovedan jok moških. Cankrajanstvo in Slovenceljni.
240	-1	@KajzerFranc ampak hočem ti reč, da to zanjo takrat ni bil stejtment. To je bilo nekaj povsem običajnega. Kot bi zapeli kolko kaplc...
241	-1	Zakvaj. Cela Vahtnca v loki je frej, pa se 2 gobcne mtke naparkirata lih zravn mene. Ceb bla to visoska kronika, bi ze grmado testiral. FML.
242	-1	@aljosa_zvirc To si se pa fajn odlocu! Js sem se med Ibro pa Cavanijem za urugvajca odlocu, no, je se cel polčas;) #fantasy
243	-1	@bosstjanz @Chuppacadabra @edvardkadic Pri nas je kitekat za zajtr, vmes pa fotr ledvičke in podobne scene futra. Pa ptiči, miši etc. :)
244	-1	Star cepc + mlada žena = viagra(cialis) overdose. Vela tudi za vodjata. Pol se pa vam lahk zgodi še Bavčaritate ali Popović. Jaja, lahk kadite
245	-1	@petrasovdat kaj čmo. Od govna, ki je pri korit, člouk ne more druzga prčakvat :-( Da o tem, da je tud desnica ena curabura, ne bi govrl.
246	-1	@lajnar_EU jedro nemoči obsodbe tranizcijskih tatov je v tem, da ne rabijo dokazat, od kje jim premoženje... denimo Zoki, GGM, itd. itd.
247	-1	So mi rekl, da beu kruh ni zdrav... sem ga vrgu u pečico in zažgal... zej pa jest vm povem... beu kruh je zih bol zdrau k ta črn.
248	-1	Premocena desna tacka ze cel dan, guzva na troli, guzva na cesti, dez pada... Bi se lahk rekl, da je en mal tecn dan dans.
249	-1	wauuu @Simobil kaj pa se je kle zgodilo? @uporabnastran nov clanek bo treba... Zlo zeleno je danes. http://t.co/hLwKkuPLMi
250	-1	@CrtSeusek @BojanPozar @IgorZavrsnik @PlanetSiolnet @JJansaSDS... dokler pa to počnejo kvazi žurnalisti, pa je en sam red hiring ;)
251	-1	@leaathenatabako hahaha, saj če je, se itak ob reali razsuje :) npr, moj načrt tega tedna je bil danes ob 11:00 storpediran 300% :)
252	-1	@leiuca če ni v kilah problem, predlagam tek/sprehod v naravi namest fintessa :) po možnosti izven LJ, kjer je mal boljši zrak
253	-1	@Awesome_Klara men pa Gedeon ni zgledu policaj. bl en plačanc al pa diler, pa sm se ga tut navadla pol. Mi ga je blo žou-do naslednga dela :)
254	-1	draga republjik, vračam ti 3 nekoriščne dni lanskega dopusta. jih nism rabil, ju3 jim pa tko poteče rok... thx vseeno! lp, ž
255	-1	@stoka87 pr teh tamicenih nikol ne veš, jst sm mela na šihtu enkrat enga otroka, ko mi v 2 mescih ni ratal zvedet, a je fantek al punčka
256	-1	@urosgruber pri meni naloži CSS..kar pa ne pomeni, da stran zgleda lepo:) še posebej v chrome-u na winsih je katastrofa, zarad fontov..
257	-1	@freeeky paaa niti ne, so kr tam tam najbrž. ni glih najbolj pameten :) pa mislim, da imam razlog, da tud naslednji ne bo :)
258	-1	@luciiaskos neki časa se ti ne bo treba sekirat, ker jih več al mn ne boš vidla po diskačih, ker med faxom hodš vn med tednom:D
259	-1	@aljagostecnik hahahaha, sej se mi je zdelo, premal si na štajerskem!!! pol pa ti men o manjkajočih j-jih in i-jih v besedah. fffffff :D
260	-1	@leaathenatabako jst tut nism gledala. sem mu povedala, da me moja notranjost niti slučajno ne zanima, da nej mi on sam na konc reče ok, pa bo!
261	-1	@laurajerman drgač je ena, k me je prosila, da smo skupi na busu, tud 14 pa gre s starejšo sestro in ona upa, da ne bodo sami mali tam xD pa tud
262	-1	sošolka iz osnovne šole je mahnjena na črnske otroke o.Oin prau, da bi raj kšnga iz tm posvojila, k da bi pa svojga mela #mindfuck
263	-1	@MihaLobnik dej no.. ni treba zdej 2 mesca pa se naprej jokat za enim hipsterskim kaficem... sej bo pa kak drug.. oz se boste na drzga navadl..
264	-1	Mah, ne grem se vec!! Dost mam..tega tangica na SLO politicnem parketu..polnih lun, pajkov v avtu, primitivcov in komada:happy day: 😈😈😈
265	-1	ufff, čist preveč najedu... zdej se mi pa nč ne da... dobr, da mam še čas, da mi ni treba it takoj v trebnje.. #kosilo #cantmove
266	-1	@AlesLednik @DC43 sem ga ze jaz par dni nazaj to spraseval, en javascript je gor, ki je kao zloben (ni). sam rec, da bi vseen gledla stran:)
267	-1	V moji sobi je nekje ena muha ujeta v pajkovo mrezo in ze cel dan brenci!!! Grozovito me spravlja ob zivce, da je ne morm najdt pa fentat, grr
268	-1	@buneech haha, pejt namest mene, tele matematicne/fizikalne kontrolne so obup in groza 😭 a pol si su naprej kej v povezavi s tem? @NejkoWejko
269	-1	@Katjusa12 na petrolu majo sprej zza smolo na avtu, naspricas, mal pustis in obrises.. sam poglej, ce ni opozorilo gor, da kaj razbarva
270	-1	"@jutranjisvit mela sm jih ""skrite"" v prazni skatlci od cigumijev, haha :p sej sm nasla v smeteh pol, ful dobr res, haha, jao👏👍"
271	-1	@JsSmRenton @russhie uradni list, http://t.co/fjnBj1fdDn itd. saj sem ti dal vse podatke:P also, v vecini evrope zoofilija ni bla prekrsek:)
272	-1	@stanka_d tip nikakor ne sodi v odbore, kaj sele v parlament... ta je bolj za debate pr'Kovac... tam je bolj po njegovem stilu...
273	-1	@LazarjevPolzek neee, oni suhi, ko bi lahk meli 3xdebelejso roko, pa bi se vedno blo placa za 3 ljudi, glede na to, kolk na siroko hodijo
274	-1	preveč slab dan danes !!! najbolše, če bi kar izginila iz zemlje !! potem pa vse jaz kriva !!! marš u pizdu matr !!! — feeling broken
275	-1	@VlastaKamposJ @toplovodar psevdoinetelektualni falirani modelček, ki se hvali, da je star 39 let in da je še vendo na žepnini pr mami.
276	-1	@Nika__B dans sem z znanstveno analizo pršla do zakljulčka, da so nizozemci že v 16. stoletju velik bolš zgledal in se oblačl kot vsi ostali
277	-1	pizda, da majo jajca it s takimi izjavami ven, je pa tud čist fakin brezobrazno. no shame, no shame at all. edinstvena ideja, my ass. #pristop
278	-1	če bo plo tko naprej..se bo čez kakih 10 let govorilo in bralo v knjigah... da so komunisti zaslužni za osamosvojitev in da je bil JJ proti.
279	-1	takle mamo... ze dolg casa nisem bil tolk zlomlen, kot sem danes... ajde, falil so do 13h, ampak pol se je pa zacel #FB http://t.co/pnGkF3N46T
280	-1	@SBeauty101 oooo, waaaw :D Resno? :D Ful redko sodelujem, ker vem, da so šanse res majhne, ampak tvoj mi je bil pa tolko všeč, da sem mogla :D
281	-1	@UPalhartinger @Miran7777 una baba?? a ma VEST???? dej se mal vpraši, k se ti bliža zadnja ura... saj kej doberga še nared.. gnoj!!!
282	-1	@mihamale @rtvslo dej se zresn, na vstajah je bilo vsaj 100xveč ljudi ko na vašem pogrebu. Aja, hvala za sveče, grem dans na britof zastojn
283	-1	@UPalhartinger padla v nikotinsko krizo.. čika se mi je zluštalo.. grem enga zakurit :)@Ingvarr11 @iCinober @IAComenius @indijanec @MiroCerar
284	-1	drgač pa ivan ni nestrpen do srbov, bosancev in hrvatov. ma enga prjatla, k ma prjatla, k ma prjatla, k ma vodovodarja iz prijedora #truestory
285	-1	@bejbimejbi @nejcsimsic lej.. res da je vasa strategija ze zazgala enkrat, ampak takrat ni blo nas, k mi smo pa ze tko on fire! #jackdaniels
286	-1	učer ful enga pisanja glede fuzbala, dons pa nikjer nč.. sm že mislu, da ni tekme, k noben realovc nč ne piše (glede na rezultat) xD
287	-1	@opica v firencah jej v il santo bevitore; karte za uffici rez vnaprej; santa maria novella kozmetika; over the top večerja pri il latini
288	-1	@blazritmanic @sunbrain @silver_kiwi @had @SebastjanPirih @tonciklaric pa mamica nej vam pulovercek spakir #milkdrinkers #vtoreksamnaenga
289	-1	@krtmen @ZanMahnic logika.. rab lepo obleko.. treba mu det.. koko bo pa drugač drug let osvoju in pelu vinsko kraljico na Kitajsko?
290	-1	@savicdomen iz mojih 12+ let izkušenj ti lahko povem, da je bla ločitev ful bolj simpl. Pa kup ljudi zgrešeno verjame, da je ob poroki neb blo.
291	-1	Vidla dva najstnika, ki se lupckata, pojma nimam, kdo je bil tip, kdo bejbika, loh sta bla pa tut oba tipa ali pa obe bejbi #confusingtimes
292	-1	"@multikultivator Kr zanimiv, ceprov mi pa zdj ni bilo *toook* dobr oz pri enih sem pogresala ""žmohtnost"" pri tekstu, d bi blo bolj zanimiv:)"
293	-1	@novax81 dilerje ni kr tko za zanemarit, js sm ga tam vidu, nato pa ugotovu, da je od sovascana, ki se mu ga ni dalo privat prodajat #zadovoljen
294	-1	@nejcd si še na iOS6? Lahko preveriš, če komu zavrneš klic (2xpower button), ti kaže pol obvestilo missed call? na 7 so to očitno ukinli. :(
295	-1	@ninnchy Ninaaa!! ;) En'manjši' izpad bil tm pri tebi na Ghorenskm... Modem zgubu konekšn... zdej dela, tko da sam ruter resetiri
296	-1	@iNinaromsek @majchxx @helenabastardi sm pogledala lih kar.. ni je... :S bom še v drugo, za vsak slučaj... nkol ne veš :) #findingnemo
297	-1	@tomazmajer123 @BlogSlovenija @SamoGlavan če ne bi blo partizanov, bi Hitler šetal po Ljubljani vse do svoje naravne smrti #častnapartizanska
298	-1	@matjasec Lepa slika jugo vzhodnega grebena Lubnika... enumalu motjo žice.. pa Alfi je tud faca, kwa mu manjka, če pleza po štangi...
299	-1	@Nelly_Fox tudi jaz.. zato pa prvo v glavi porihtat, da je šejk namest obroka.. in ker je sladek, boš sčasoma zgubla sugar rush @mojcamars
300	-1	@MladenPrajdic Fail je pa predvsem nezmožnost online plačevanja in to, da ne morš na vseh bankomatih keša dvignt :) @tibonalta
301	-1	@gromska_strela ja, men so napisal, da bojo tut ostale različice. slišu sm, da par evrov več kot 16gb verzija, (na mesc)... @TelekomSlo
302	-1	"@urssa_m srsly get a life :s hahaha. Plus, maš na torrentih Godarjev Goodbye to Language, mogoče ti bo ta ""odprl oči"", pa srečno."
303	-1	@luka_vee @amrevlje @ursicdomen.. sicer mlajši od Levaniča...a tud on je bil pr 27ihprvič poslanc..pa glej, kak potencial..
304	-1	@barjanski @Jure_Bajic @KrNatas pr softverju smo temu, k smo se mel multitasking, rekli deadlock in polsmo rabli watchdog() za razresit
305	-1	@AnaJurc lets google him and get it over with :) ne res, v intervjujih je zoprn, liki so zoprni, pa še rasistične pripombe ma #bleh
306	-1	@_pikl zdi da mi, da je blo to za nakup nerabljenih :D na internetih opazam, da so mnenja deljena (5-10let ali kar celo zivlj.dobo pnevmatike)
307	-1	#Spurs oktobra v berlinu in istanbulu, prostovljnih prispekov se ne branim, lahko tut kej malga na lotu zadanem, da bi lahko sla :P #iwish
308	-1	@Airbeletrina s prvo videoreportažo z @24LIFFe! Posebni dopisnik @jousche skor poskrbi, da vam ni treba bit tm! http://t.co/OCQ0QA0RP5
309	-1	@Libertarec sramota, da rkc omenja v vojski!!!!! Vce pa bi se pritozil poveljniku, pa se bi nic naredilo.... Zal jih je politika nastavila...
310	-1	@NinaGray_ #SleepyHollow je leeeejm:D #AlmostHuman bom počekeru! #AmHorrorStory pa itak skus že gledam. #BreakingBad je pa must!!!
311	-1	@Rok_Novak Ja. Jst bi proporcionalni sistem + preferenčni glas + vsaj 10 ali še bolje 15% (da se znebimo tamalih izsiljevalskih zgag) @zzTurk
312	-1	@MisaVugrinec @OtmarK jaz ne razumem ljudi, da ne tozijo obcine oz drzave za odskodnino oz za prestavitev hise na nepoplavno obmocje
313	-1	@KarinBossman seriously? nimam na feedu... :/ pa glih sm se nate spomnla, k gledam serijo, ki ti je všeč. no, predvsem zasedba. :)
314	-1	@tretji plus, ne izgublaš časa z iskanjem prevodov strokovnih terminov, in če je dobr narjena, jo lah v tujino pošleš kot dokaz, da si sposobn
315	-1	@UlaVovk ma, onmu tipu se je tud usralo. Ko mu je par profesorjev pustilo met višjo oceno, da je lahko bil pravdober. :/ @Shamshnita
316	-1	@rokhodej ja, umiram od smeha. Pa letos sm bla reeees prjazna do vseh, tk da ne vem, kdo me tok ne mara, da bi to naredu :/
317	-1	@Vidrih aja, nism sploh vedu niti črke o tem ;)) ja, želim ti čim več dobrih ocen.. drgač pa, ja, lohk se zmenva.. poklič al pa sms posl, k mas cs
318	-1	@SimonLiffe aja, letos sm pa res pogrešu kako dobro animiranko. Lani ste zadel z #AloisNebel &amp;Arrugas. Letos pa bi lahko Miyazakijev #WindRises
319	-1	@ambrofuzbal @ursicdomen no no.. ne pozabit, da je bil on eden izmed cenejsih okrepitev.. cenejsi od Markovica (npr) pa ni kriv, ce ne dobi zog
320	-1	@n_e_j_k_o finale ne vem, ce skupaj. sem danes sla na obisk, pa je pol tak naneslo, da sva skupaj. ;-) hehe.. finale razmislam, da bomi z druzbo
321	-1	@R0k_B isto sm jst raznišlu, ko sm začeu gledat te finalne oddaje. in za pesm bi mogu vse pesmi, k so zadneih 5 let nazaj zmagale, zmešat sku
322	-1	.@TomazAmbrozic @Kauro1 @lavkeri @MartinPavcnik ta zgodba bim morala ostati v „garderobi“, tako pa mece slabo luc ba kosarkko
323	-1	@krtmen @lucijausaj @Maxatnes @bobovnik UDBAnajbolj dejavna pri prislušk.in zbiranju inf.1988-90., za kasnejše diskreditac.po potrebi. #oblast
324	-1	.@regionalobala evo, ena slikca za vas.. iz zraka :).. proti Dubrovniku ;)) #beautifulnature #croatia #travel #sea http://t.co/rXSvlvzNpv
325	-1	@anderzey Čak, še kako leto boja proti homofobiji, pa se bojo športniki počas upal razkrit, kot so danes javno razkrili junake @FranjoSantalab
326	-1	@stanka_d bi pa luka loh dal eno okol uses tankotu, k je reku, da bo skoda, ce bo luka lahko dokoncal, kar ima za povedat @zdruzenalevica
327	-1	@Mat3ja @Jure_Bajic uff, pa smo tam.. ktere službe še imajo dedka mraza.. al pa darila za otroke? zelooo redko kje to prakticirajo..
328	-1	@UrskaSoncek dons sm meu test pa sm se začeu učit učeri okol 9ihxD pa se mi zdi, d mi je šlo kr uredu :P @LazarjevPolzek
329	-1	@_seeke ja kdo pa? pizda rdeča je dala poškodovanega rooneyja špilat.. mar bi čičo igral... slabš neb moglo bit kot zdej... runo ni mogu brcnt
330	-1	@illegall_blonde sicer sam 4mega piksli... Ampak dela boljs kot moja trenutna Xperia z s 16 megapiksli... It's magic i guess...
331	-1	@Nika_Dzej @MarraTina @DJoannes @jasmiiniiii @SLOposum @AnkaSlovanka ja, ce bote organiziral v'otrokuprijaznim' uram, pa tud jz pridem :)
